file	region	t	x	y
R020_T01_h01_f04_prepended_interp.csv	R020	1	195	5
R020_T01_h40_f01_prepended_interp.csv	R020	1	195	5
R020_T01_h40_f02_prepended_interp.csv	R020	1	195	5
R020_T01_h40_f03_prepended_interp.csv	R020	1	197	0
R020_T01_h40_f04_prepended_interp.csv	R020	1	195	5
R020_T01_h80_f01_prepended_interp.csv	R020	1	195	5
R020_T01_h80_f02_prepended_interp.csv	R020	1	195	5
R020_T01_h80_f03_prepended_interp.csv	R020	1	197	0
R020_T01_h80_f04_prepended_interp.csv	R020	1	195	5
R020_T02_h01_f01_prepended_interp.csv	R020	2	196	4
R020_T02_h01_f02_prepended_interp.csv	R020	2	196	4
R020_T02_h01_f03_prepended_interp.csv	R020	2	195	5
R020_T02_h01_f04_prepended_interp.csv	R020	2	196	4
R020_T02_h40_f01_prepended_interp.csv	R020	2	196	4
R020_T02_h40_f02_prepended_interp.csv	R020	2	196	4
R020_T02_h40_f03_prepended_interp.csv	R020	2	195	5
R020_T02_h40_f04_prepended_interp.csv	R020	2	196	4
R020_T02_h80_f01_prepended_interp.csv	R020	2	196	4
R020_T02_h80_f02_prepended_interp.csv	R020	2	196	4
R020_T02_h80_f03_prepended_interp.csv	R020	2	195	5
R020_T02_h80_f04_prepended_interp.csv	R020	2	196	4
R020_T03_h01_f01_prepended_interp.csv	R020	3	197	0
R020_T03_h01_f02_prepended_interp.csv	R020	3	197	0
R020_T03_h01_f03_prepended_interp.csv	R020	3	196	4
R020_T03_h01_f04_prepended_interp.csv	R020	3	197	0
R020_T03_h40_f01_prepended_interp.csv	R020	3	197	0
R020_T03_h40_f02_prepended_interp.csv	R020	3	197	0
R020_T03_h40_f03_prepended_interp.csv	R020	3	196	4
R020_T03_h40_f04_prepended_interp.csv	R020	3	197	0
R020_T03_h80_f01_prepended_interp.csv	R020	3	197	0
R020_T03_h80_f02_prepended_interp.csv	R020	3	197	0
R020_T03_h80_f03_prepended_interp.csv	R020	3	196	4
R020_T03_h80_f04_prepended_interp.csv	R020	3	197	0
R021_T01_h01_f01_prepended_interp.csv	R021	1	109	243
R021_T01_h01_f02_prepended_interp.csv	R021	1	109	243
R021_T01_h01_f03_prepended_interp.csv	R021	1	109	243
R021_T01_h01_f04_prepended_interp.csv	R021	1	109	243
R021_T01_h40_f01_prepended_interp.csv	R021	1	109	243
R021_T01_h40_f02_prepended_interp.csv	R021	1	109	243
R021_T01_h40_f03_prepended_interp.csv	R021	1	109	243
R021_T01_h40_f04_prepended_interp.csv	R021	1	109	243
R021_T01_h80_f01_prepended_interp.csv	R021	1	109	243
R021_T01_h80_f02_prepended_interp.csv	R021	1	109	243
R021_T01_h80_f03_prepended_interp.csv	R021	1	109	243
R021_T01_h80_f04_prepended_interp.csv	R021	1	109	243
R021_T02_h01_f01_prepended_interp.csv	R021	2	111	243
R021_T02_h01_f02_prepended_interp.csv	R021	2	111	243
R021_T02_h01_f03_prepended_interp.csv	R021	2	4	101
R021_T02_h01_f04_prepended_interp.csv	R021	2	111	243
R021_T02_h40_f01_prepended_interp.csv	R021	2	111	243
R021_T02_h40_f02_prepended_interp.csv	R021	2	111	243
R021_T02_h40_f03_prepended_interp.csv	R021	2	4	101
R021_T02_h40_f04_prepended_interp.csv	R021	2	111	243
R021_T02_h80_f01_prepended_interp.csv	R021	2	111	243
R021_T02_h80_f02_prepended_interp.csv	R021	2	111	243
R021_T02_h80_f03_prepended_interp.csv	R021	2	4	101
R021_T02_h80_f04_prepended_interp.csv	R021	2	111	243
R021_T03_h01_f01_prepended_interp.csv	R021	3	4	101
R021_T03_h01_f02_prepended_interp.csv	R021	3	4	101
R021_T03_h01_f03_prepended_interp.csv	R021	3	111	243
R021_T03_h01_f04_prepended_interp.csv	R021	3	4	101
R021_T03_h40_f01_prepended_interp.csv	R021	3	4	101
R021_T03_h40_f02_prepended_interp.csv	R021	3	4	101
R021_T03_h40_f03_prepended_interp.csv	R021	3	111	243
R021_T03_h40_f04_prepended_interp.csv	R021	3	4	101
R021_T03_h80_f01_prepended_interp.csv	R021	3	4	101
R021_T03_h80_f02_prepended_interp.csv	R021	3	4	101
R021_T03_h80_f03_prepended_interp.csv	R021	3	111	243
R021_T03_h80_f04_prepended_interp.csv	R021	3	4	101
R022_T01_h01_f01_prepended_interp.csv	R022	1	196	32
R022_T01_h01_f02_prepended_interp.csv	R022	1	196	32
R022_T01_h01_f03_prepended_interp.csv	R022	1	196	32
R022_T01_h01_f04_prepended_interp.csv	R022	1	196	32
R022_T01_h40_f01_prepended_interp.csv	R022	1	196	32
R022_T01_h40_f02_prepended_interp.csv	R022	1	196	32
R022_T01_h40_f03_prepended_interp.csv	R022	1	196	32
R022_T01_h40_f04_prepended_interp.csv	R022	1	196	32
R022_T01_h80_f01_prepended_interp.csv	R022	1	196	32
R022_T01_h80_f02_prepended_interp.csv	R022	1	196	32
R022_T01_h80_f03_prepended_interp.csv	R022	1	196	32
R022_T01_h80_f04_prepended_interp.csv	R022	1	196	32
R022_T02_h01_f01_prepended_interp.csv	R022	2	196	32
R022_T02_h01_f02_prepended_interp.csv	R022	2	196	32
R022_T02_h01_f03_prepended_interp.csv	R022	2	196	32
R022_T02_h01_f04_prepended_interp.csv	R022	2	196	32
R022_T02_h40_f01_prepended_interp.csv	R022	2	196	32
R022_T02_h40_f02_prepended_interp.csv	R022	2	196	32
R022_T02_h40_f03_prepended_interp.csv	R022	2	196	32
R022_T02_h40_f04_prepended_interp.csv	R022	2	196	32
R022_T02_h80_f01_prepended_interp.csv	R022	2	196	32
R022_T02_h80_f02_prepended_interp.csv	R022	2	196	32
R022_T02_h80_f03_prepended_interp.csv	R022	2	196	32
R022_T02_h80_f04_prepended_interp.csv	R022	2	196	32
R022_T03_h01_f01_prepended_interp.csv	R022	3	196	32
R022_T03_h01_f02_prepended_interp.csv	R022	3	196	32
R022_T03_h01_f03_prepended_interp.csv	R022	3	196	32
R022_T03_h01_f04_prepended_interp.csv	R022	3	196	32
R022_T03_h40_f01_prepended_interp.csv	R022	3	196	32
R022_T03_h40_f02_prepended_interp.csv	R022	3	196	32
R022_T03_h40_f03_prepended_interp.csv	R022	3	196	32
R022_T03_h40_f04_prepended_interp.csv	R022	3	196	32
R022_T03_h80_f01_prepended_interp.csv	R022	3	196	32
R022_T03_h80_f02_prepended_interp.csv	R022	3	196	32
R022_T03_h80_f03_prepended_interp.csv	R022	3	196	32
R022_T03_h80_f04_prepended_interp.csv	R022	3	196	32
R022_T04_h01_f01_prepended_interp.csv	R022	4	196	32
R022_T04_h01_f02_prepended_interp.csv	R022	4	196	32
R022_T04_h01_f03_prepended_interp.csv	R022	4	196	32
R022_T04_h01_f04_prepended_interp.csv	R022	4	196	32
R022_T04_h40_f01_prepended_interp.csv	R022	4	196	32
R022_T04_h40_f02_prepended_interp.csv	R022	4	196	32
R022_T04_h40_f03_prepended_interp.csv	R022	4	196	32
R022_T04_h40_f04_prepended_interp.csv	R022	4	196	32
R022_T04_h80_f01_prepended_interp.csv	R022	4	196	32
R022_T04_h80_f02_prepended_interp.csv	R022	4	196	32
R022_T04_h80_f03_prepended_interp.csv	R022	4	196	32
R022_T04_h80_f04_prepended_interp.csv	R022	4	196	32
R022_T05_h01_f01_prepended_interp.csv	R022	5	196	32
R022_T05_h01_f02_prepended_interp.csv	R022	5	196	32
R022_T05_h01_f03_prepended_interp.csv	R022	5	196	32
R022_T05_h01_f04_prepended_interp.csv	R022	5	196	32
R022_T05_h40_f01_prepended_interp.csv	R022	5	196	32
R022_T05_h40_f02_prepended_interp.csv	R022	5	196	32
R022_T05_h40_f03_prepended_interp.csv	R022	5	196	32
R022_T05_h40_f04_prepended_interp.csv	R022	5	196	32
R022_T05_h80_f01_prepended_interp.csv	R022	5	196	32
R022_T05_h80_f02_prepended_interp.csv	R022	5	196	32
R022_T05_h80_f03_prepended_interp.csv	R022	5	196	32
R022_T05_h80_f04_prepended_interp.csv	R022	5	196	32
R022_T06_h01_f01_prepended_interp.csv	R022	6	196	32
R022_T06_h01_f02_prepended_interp.csv	R022	6	196	32
R022_T06_h01_f03_prepended_interp.csv	R022	6	196	32
R022_T06_h01_f04_prepended_interp.csv	R022	6	196	32
R022_T06_h40_f01_prepended_interp.csv	R022	6	196	32
R022_T06_h40_f02_prepended_interp.csv	R022	6	196	32
R022_T06_h40_f03_prepended_interp.csv	R022	6	196	32
R022_T06_h40_f04_prepended_interp.csv	R022	6	196	32
R022_T06_h80_f01_prepended_interp.csv	R022	6	196	32
R022_T06_h80_f02_prepended_interp.csv	R022	6	196	32
R022_T06_h80_f03_prepended_interp.csv	R022	6	196	32
R022_T06_h80_f04_prepended_interp.csv	R022	6	196	32
R022_T07_h01_f01_prepended_interp.csv	R022	7	1	239
R022_T07_h01_f02_prepended_interp.csv	R022	7	1	239
R022_T07_h01_f03_prepended_interp.csv	R022	7	1	239
R022_T07_h01_f04_prepended_interp.csv	R022	7	1	239
R022_T07_h40_f01_prepended_interp.csv	R022	7	1	239
R022_T07_h40_f02_prepended_interp.csv	R022	7	1	239
R022_T07_h40_f03_prepended_interp.csv	R022	7	1	239
R022_T07_h40_f04_prepended_interp.csv	R022	7	1	239
R022_T07_h80_f01_prepended_interp.csv	R022	7	1	239
R022_T07_h80_f02_prepended_interp.csv	R022	7	1	239
R022_T07_h80_f03_prepended_interp.csv	R022	7	1	239
R022_T07_h80_f04_prepended_interp.csv	R022	7	1	239
R022_T08_h01_f01_prepended_interp.csv	R022	8	1	239
R022_T08_h01_f02_prepended_interp.csv	R022	8	1	239
R022_T08_h01_f03_prepended_interp.csv	R022	8	1	239
R022_T08_h01_f04_prepended_interp.csv	R022	8	1	239
R022_T08_h40_f01_prepended_interp.csv	R022	8	1	239
R022_T08_h40_f02_prepended_interp.csv	R022	8	1	239
R022_T08_h40_f03_prepended_interp.csv	R022	8	1	239
R022_T08_h40_f04_prepended_interp.csv	R022	8	1	239
R022_T08_h80_f01_prepended_interp.csv	R022	8	1	239
R022_T08_h80_f02_prepended_interp.csv	R022	8	1	239
R022_T08_h80_f03_prepended_interp.csv	R022	8	1	239
R022_T08_h80_f04_prepended_interp.csv	R022	8	1	239
R022_T09_h01_f01_prepended_interp.csv	R022	9	219	194
R022_T09_h01_f02_prepended_interp.csv	R022	9	219	194
R022_T09_h01_f03_prepended_interp.csv	R022	9	219	194
R022_T09_h01_f04_prepended_interp.csv	R022	9	219	194
R022_T09_h40_f01_prepended_interp.csv	R022	9	219	194
R022_T09_h40_f02_prepended_interp.csv	R022	9	219	194
R022_T09_h40_f03_prepended_interp.csv	R022	9	219	194
R022_T09_h40_f04_prepended_interp.csv	R022	9	219	194
R022_T09_h80_f01_prepended_interp.csv	R022	9	219	194
R022_T09_h80_f02_prepended_interp.csv	R022	9	219	194
R022_T09_h80_f03_prepended_interp.csv	R022	9	219	194
R022_T09_h80_f04_prepended_interp.csv	R022	9	219	194
R023_T01_h01_f01_prepended_interp.csv	R023	1	133	165
R023_T01_h01_f02_prepended_interp.csv	R023	1	133	165
R023_T01_h01_f03_prepended_interp.csv	R023	1	133	165
R023_T01_h01_f04_prepended_interp.csv	R023	1	133	165
R023_T01_h40_f01_prepended_interp.csv	R023	1	133	165
R023_T01_h40_f02_prepended_interp.csv	R023	1	133	165
R023_T01_h40_f03_prepended_interp.csv	R023	1	133	165
R023_T01_h40_f04_prepended_interp.csv	R023	1	133	165
R023_T01_h80_f01_prepended_interp.csv	R023	1	133	165
R023_T01_h80_f02_prepended_interp.csv	R023	1	133	165
R023_T01_h80_f03_prepended_interp.csv	R023	1	133	165
R023_T01_h80_f04_prepended_interp.csv	R023	1	133	165
R023_T02_h01_f01_prepended_interp.csv	R023	2	133	164
R023_T02_h01_f02_prepended_interp.csv	R023	2	133	164
R023_T02_h01_f03_prepended_interp.csv	R023	2	133	164
R023_T02_h01_f04_prepended_interp.csv	R023	2	133	164
R023_T02_h40_f01_prepended_interp.csv	R023	2	133	164
R023_T02_h40_f02_prepended_interp.csv	R023	2	133	164
R023_T02_h40_f03_prepended_interp.csv	R023	2	133	164
R023_T02_h40_f04_prepended_interp.csv	R023	2	133	164
R023_T02_h80_f01_prepended_interp.csv	R023	2	133	164
R023_T02_h80_f02_prepended_interp.csv	R023	2	133	164
R023_T02_h80_f03_prepended_interp.csv	R023	2	133	164
R023_T02_h80_f04_prepended_interp.csv	R023	2	133	164
R024_T01_h01_f01_prepended_interp.csv	R024	1	133	121
R024_T01_h01_f02_prepended_interp.csv	R024	1	133	121
R024_T01_h01_f03_prepended_interp.csv	R024	1	133	121
R024_T01_h01_f04_prepended_interp.csv	R024	1	133	121
R024_T01_h40_f01_prepended_interp.csv	R024	1	133	121
R024_T01_h40_f02_prepended_interp.csv	R024	1	133	121
R024_T01_h40_f03_prepended_interp.csv	R024	1	133	121
R024_T01_h40_f04_prepended_interp.csv	R024	1	133	121
R024_T01_h80_f01_prepended_interp.csv	R024	1	133	121
R024_T01_h80_f02_prepended_interp.csv	R024	1	133	121
R024_T01_h80_f03_prepended_interp.csv	R024	1	133	121
R024_T01_h80_f04_prepended_interp.csv	R024	1	133	121
R025_T01_h01_f01_prepended_interp.csv	R025	1	96	247
R025_T01_h01_f02_prepended_interp.csv	R025	1	96	247
R025_T01_h01_f03_prepended_interp.csv	R025	1	96	247
R025_T01_h01_f04_prepended_interp.csv	R025	1	96	247
R025_T01_h40_f01_prepended_interp.csv	R025	1	96	247
R025_T01_h40_f02_prepended_interp.csv	R025	1	96	247
R025_T01_h40_f03_prepended_interp.csv	R025	1	96	247
R025_T01_h40_f04_prepended_interp.csv	R025	1	96	247
R025_T01_h80_f01_prepended_interp.csv	R025	1	96	247
R025_T01_h80_f02_prepended_interp.csv	R025	1	96	247
R025_T01_h80_f03_prepended_interp.csv	R025	1	96	247
R025_T01_h80_f04_prepended_interp.csv	R025	1	96	247
R026_T01_h01_f01_prepended_interp.csv	R026	1	19	169
R026_T01_h01_f02_prepended_interp.csv	R026	1	19	169
R026_T01_h01_f03_prepended_interp.csv	R026	1	18	169
R026_T01_h01_f04_prepended_interp.csv	R026	1	19	169
R026_T01_h40_f01_prepended_interp.csv	R026	1	19	169
R026_T01_h40_f02_prepended_interp.csv	R026	1	19	169
R026_T01_h40_f03_prepended_interp.csv	R026	1	18	169
R026_T01_h40_f04_prepended_interp.csv	R026	1	19	169
R026_T01_h80_f01_prepended_interp.csv	R026	1	19	169
R026_T01_h80_f02_prepended_interp.csv	R026	1	19	169
R026_T01_h80_f03_prepended_interp.csv	R026	1	18	169
R026_T01_h80_f04_prepended_interp.csv	R026	1	19	169
R027_T01_h01_f01_prepended_interp.csv	R027	1	89	143
R027_T01_h01_f02_prepended_interp.csv	R027	1	89	143
R027_T01_h01_f03_prepended_interp.csv	R027	1	89	143
R027_T01_h01_f04_prepended_interp.csv	R027	1	89	143
R027_T01_h40_f01_prepended_interp.csv	R027	1	89	143
R027_T01_h40_f02_prepended_interp.csv	R027	1	89	143
R027_T01_h40_f03_prepended_interp.csv	R027	1	89	143
R027_T01_h40_f04_prepended_interp.csv	R027	1	89	143
R027_T01_h80_f01_prepended_interp.csv	R027	1	89	143
R027_T01_h80_f02_prepended_interp.csv	R027	1	89	143
R027_T01_h80_f03_prepended_interp.csv	R027	1	89	143
R027_T01_h80_f04_prepended_interp.csv	R027	1	89	143
R027_T02_h01_f01_prepended_interp.csv	R027	2	89	143
R027_T02_h01_f02_prepended_interp.csv	R027	2	89	143
R027_T02_h01_f03_prepended_interp.csv	R027	2	89	143
R027_T02_h01_f04_prepended_interp.csv	R027	2	89	143
R027_T02_h40_f01_prepended_interp.csv	R027	2	89	143
R027_T02_h40_f02_prepended_interp.csv	R027	2	89	143
R027_T02_h40_f03_prepended_interp.csv	R027	2	89	143
R027_T02_h40_f04_prepended_interp.csv	R027	2	89	143
R027_T02_h80_f01_prepended_interp.csv	R027	2	89	143
R027_T02_h80_f02_prepended_interp.csv	R027	2	89	143
R027_T02_h80_f03_prepended_interp.csv	R027	2	89	143
R027_T02_h80_f04_prepended_interp.csv	R027	2	89	143
R027_T03_h01_f01_prepended_interp.csv	R027	3	214	161
R027_T03_h01_f02_prepended_interp.csv	R027	3	214	161
R027_T03_h01_f03_prepended_interp.csv	R027	3	214	161
R027_T03_h01_f04_prepended_interp.csv	R027	3	214	161
R027_T03_h40_f01_prepended_interp.csv	R027	3	214	161
R027_T03_h40_f02_prepended_interp.csv	R027	3	214	161
R027_T03_h40_f03_prepended_interp.csv	R027	3	214	161
R027_T03_h40_f04_prepended_interp.csv	R027	3	214	161
R027_T03_h80_f01_prepended_interp.csv	R027	3	214	161
R027_T03_h80_f02_prepended_interp.csv	R027	3	214	161
R027_T03_h80_f03_prepended_interp.csv	R027	3	214	161
R027_T03_h80_f04_prepended_interp.csv	R027	3	214	161
R028_T01_h01_f01_prepended_interp.csv	R028	1	1	163
R028_T01_h01_f02_prepended_interp.csv	R028	1	1	163
R028_T01_h01_f03_prepended_interp.csv	R028	1	1	163
R028_T01_h01_f04_prepended_interp.csv	R028	1	1	163
R028_T01_h40_f01_prepended_interp.csv	R028	1	1	163
R028_T01_h40_f02_prepended_interp.csv	R028	1	1	163
R028_T01_h40_f03_prepended_interp.csv	R028	1	1	163
R028_T01_h40_f04_prepended_interp.csv	R028	1	1	163
R028_T01_h80_f01_prepended_interp.csv	R028	1	1	163
R028_T01_h80_f02_prepended_interp.csv	R028	1	1	163
R028_T01_h80_f03_prepended_interp.csv	R028	1	1	163
R028_T01_h80_f04_prepended_interp.csv	R028	1	1	163
R029_T01_h01_f01_prepended_interp.csv	R029	1	205	16
R029_T01_h01_f02_prepended_interp.csv	R029	1	205	16
R029_T01_h01_f03_prepended_interp.csv	R029	1	205	16
R029_T01_h01_f04_prepended_interp.csv	R029	1	205	16
R029_T01_h40_f01_prepended_interp.csv	R029	1	205	16
R029_T01_h40_f02_prepended_interp.csv	R029	1	205	16
R029_T01_h40_f03_prepended_interp.csv	R029	1	205	16
R029_T01_h40_f04_prepended_interp.csv	R029	1	205	16
R029_T01_h80_f01_prepended_interp.csv	R029	1	205	16
R029_T01_h80_f02_prepended_interp.csv	R029	1	205	16
R029_T01_h80_f03_prepended_interp.csv	R029	1	205	16
R029_T01_h80_f04_prepended_interp.csv	R029	1	205	16
R029_T02_h01_f01_prepended_interp.csv	R029	2	205	16
R029_T02_h01_f02_prepended_interp.csv	R029	2	205	16
R029_T02_h01_f03_prepended_interp.csv	R029	2	205	16
R029_T02_h01_f04_prepended_interp.csv	R029	2	205	16
R029_T02_h40_f01_prepended_interp.csv	R029	2	205	16
R029_T02_h40_f02_prepended_interp.csv	R029	2	205	16
R029_T02_h40_f03_prepended_interp.csv	R029	2	205	16
R029_T02_h40_f04_prepended_interp.csv	R029	2	205	16
R029_T02_h80_f01_prepended_interp.csv	R029	2	205	16
R029_T02_h80_f02_prepended_interp.csv	R029	2	205	16
R029_T02_h80_f03_prepended_interp.csv	R029	2	205	16
R029_T02_h80_f04_prepended_interp.csv	R029	2	205	16
R030_T01_h01_f01_prepended_interp.csv	R030	1	110	123
R030_T01_h01_f02_prepended_interp.csv	R030	1	110	123
R030_T01_h01_f03_prepended_interp.csv	R030	1	110	123
R030_T01_h01_f04_prepended_interp.csv	R030	1	110	123
R030_T01_h40_f01_prepended_interp.csv	R030	1	110	123
R030_T01_h40_f02_prepended_interp.csv	R030	1	110	123
R030_T01_h40_f03_prepended_interp.csv	R030	1	110	123
R030_T01_h40_f04_prepended_interp.csv	R030	1	110	123
R030_T01_h80_f01_prepended_interp.csv	R030	1	110	123
R030_T01_h80_f02_prepended_interp.csv	R030	1	110	123
R030_T01_h80_f03_prepended_interp.csv	R030	1	110	123
R030_T01_h80_f04_prepended_interp.csv	R030	1	110	123
R031_T01_h01_f01_prepended_interp.csv	R031	1	121	125
R031_T01_h01_f02_prepended_interp.csv	R031	1	121	125
R031_T01_h01_f03_prepended_interp.csv	R031	1	121	125
R031_T01_h01_f04_prepended_interp.csv	R031	1	121	125
R031_T01_h40_f01_prepended_interp.csv	R031	1	121	125
R031_T01_h40_f02_prepended_interp.csv	R031	1	121	125
R031_T01_h40_f03_prepended_interp.csv	R031	1	121	125
R031_T01_h40_f04_prepended_interp.csv	R031	1	121	125
R031_T01_h80_f01_prepended_interp.csv	R031	1	121	125
R031_T01_h80_f02_prepended_interp.csv	R031	1	121	125
R031_T01_h80_f03_prepended_interp.csv	R031	1	121	125
R031_T01_h80_f04_prepended_interp.csv	R031	1	121	125
R032_T01_h01_f01_prepended_interp.csv	R032	1	44	111
R032_T01_h01_f02_prepended_interp.csv	R032	1	44	111
R032_T01_h01_f03_prepended_interp.csv	R032	1	44	111
R032_T01_h01_f04_prepended_interp.csv	R032	1	44	111
R032_T01_h40_f01_prepended_interp.csv	R032	1	44	111
R032_T01_h40_f02_prepended_interp.csv	R032	1	44	111
R032_T01_h40_f03_prepended_interp.csv	R032	1	44	111
R032_T01_h40_f04_prepended_interp.csv	R032	1	44	111
R032_T01_h80_f01_prepended_interp.csv	R032	1	44	111
R032_T01_h80_f02_prepended_interp.csv	R032	1	44	111
R032_T01_h80_f03_prepended_interp.csv	R032	1	44	111
R032_T01_h80_f04_prepended_interp.csv	R032	1	44	111
R032_T02_h01_f01_prepended_interp.csv	R032	2	44	111
R032_T02_h01_f02_prepended_interp.csv	R032	2	44	111
R032_T02_h01_f03_prepended_interp.csv	R032	2	44	111
R032_T02_h01_f04_prepended_interp.csv	R032	2	44	111
R032_T02_h40_f01_prepended_interp.csv	R032	2	44	111
R032_T02_h40_f02_prepended_interp.csv	R032	2	44	111
R032_T02_h40_f03_prepended_interp.csv	R032	2	44	111
R032_T02_h40_f04_prepended_interp.csv	R032	2	44	111
R032_T02_h80_f01_prepended_interp.csv	R032	2	44	111
R032_T02_h80_f02_prepended_interp.csv	R032	2	44	111
R032_T02_h80_f03_prepended_interp.csv	R032	2	44	111
R032_T02_h80_f04_prepended_interp.csv	R032	2	44	111
R033_T01_h01_f01_prepended_interp.csv	R033	1	140	38
R033_T01_h01_f02_prepended_interp.csv	R033	1	140	38
R033_T01_h01_f03_prepended_interp.csv	R033	1	140	38
R033_T01_h01_f04_prepended_interp.csv	R033	1	140	38
R033_T01_h40_f01_prepended_interp.csv	R033	1	140	38
R033_T01_h40_f02_prepended_interp.csv	R033	1	140	38
R033_T01_h40_f03_prepended_interp.csv	R033	1	140	38
R033_T01_h40_f04_prepended_interp.csv	R033	1	140	38
R033_T01_h80_f01_prepended_interp.csv	R033	1	140	38
R033_T01_h80_f02_prepended_interp.csv	R033	1	140	38
R033_T01_h80_f03_prepended_interp.csv	R033	1	140	38
R033_T01_h80_f04_prepended_interp.csv	R033	1	140	38
R033_T02_h01_f01_prepended_interp.csv	R033	2	131	23
R033_T02_h01_f02_prepended_interp.csv	R033	2	131	23
R033_T02_h01_f03_prepended_interp.csv	R033	2	131	23
R033_T02_h01_f04_prepended_interp.csv	R033	2	131	23
R033_T02_h40_f01_prepended_interp.csv	R033	2	131	23
R033_T02_h40_f02_prepended_interp.csv	R033	2	131	23
R033_T02_h40_f03_prepended_interp.csv	R033	2	131	23
R033_T02_h40_f04_prepended_interp.csv	R033	2	131	23
R033_T02_h80_f01_prepended_interp.csv	R033	2	131	23
R033_T02_h80_f02_prepended_interp.csv	R033	2	131	23
R033_T02_h80_f03_prepended_interp.csv	R033	2	131	23
R033_T02_h80_f04_prepended_interp.csv	R033	2	131	23
R034_T01_h01_f01_prepended_interp.csv	R034	1	121	125
R034_T01_h01_f02_prepended_interp.csv	R034	1	121	125
R034_T01_h01_f03_prepended_interp.csv	R034	1	72	217
R034_T01_h01_f04_prepended_interp.csv	R034	1	121	125
R034_T01_h40_f02_prepended_interp.csv	R034	1	72	217
R034_T01_h40_f03_prepended_interp.csv	R034	1	72	217
R034_T01_h40_f04_prepended_interp.csv	R034	1	72	217
R034_T01_h80_f01_prepended_interp.csv	R034	1	72	217
R034_T01_h80_f02_prepended_interp.csv	R034	1	72	217
R034_T01_h80_f03_prepended_interp.csv	R034	1	72	217
R034_T01_h80_f04_prepended_interp.csv	R034	1	72	217
R034_T02_h01_f01_prepended_interp.csv	R034	2	72	217
R034_T02_h01_f02_prepended_interp.csv	R034	2	72	217
R034_T02_h01_f03_prepended_interp.csv	R034	2	44	83
R034_T02_h01_f04_prepended_interp.csv	R034	2	72	217
